PN,Date,StockLevel
8220-0004-0431,2021-03-01,4.0
8220-0004-0432,2021-03-01,2.0
8220-0004-0433,2021-03-01,2.0
8220-0004-0435,2021-03-01,1.0
8220-0004-0436,2021-03-01,1.0
8220-0004-0437,2021-03-01,1.0
8220-0004-0438,2021-03-01,1.0
8220-0004-0440,2021-03-01,1.0
8220-0004-0441,2021-03-01,7.0
8220-0004-0442,2021-03-01,6.0
8220-0004-0443,2021-03-01,4.0
8220-0004-0444,2021-03-01,3.0
8220-0004-0445,2021-03-01,6.0
8220-0004-0446,2021-03-01,7.0
8220-0004-0447,2021-03-01,4.0
8220-0004-0448,2021-03-01,4.0
8220-0004-0449,2021-03-01,4.0
8220-0004-0450,2021-03-01,3.0
8220-0004-0451,2021-03-01,4.0
8220-0004-0452,2021-03-01,3.0
8220-0004-0453,2021-03-01,4.0
8220-0004-0454,2021-03-01,2.0
8220-0004-0455,2021-03-01,4.0
8220-0004-0456,2021-03-01,4.0
8220-0004-0457,2021-03-01,3.0
8220-0004-0458,2021-03-01,6.0
8220-0004-0459,2021-03-01,1.0
8220-0004-0461,2021-03-01,10.0
8220-0004-0474,2021-03-01,1.0
8220-0004-0478,2021-03-01,6.0
8220-0004-0479,2021-03-01,1.0
8220-0004-0483,2021-03-01,1.0
8220-0004-0486,2021-03-01,2.0
8220-0004-0488,2021-03-01,2.0
8220-0004-0497,2021-03-01,5.0
8220-0004-0498,2021-03-01,9.0
8220-0004-0499,2021-03-01,9.0
8220-0004-0500,2021-03-01,7.0
8220-0004-0514,2021-03-01,1.0
8220-0004-0517,2021-03-01,3.0
8220-0004-0518,2021-03-01,4.0
8220-0004-0519,2021-03-01,3.0
8220-0004-0520,2021-03-01,3.0
8220-0004-0523,2021-03-01,2.0
8220-0004-0525,2021-03-01,1.0
8220-0004-0526,2021-03-01,1.0
8220-0004-0527,2021-03-01,30.0
8220-0004-0530,2021-03-01,4.0
8220-0004-0531,2021-03-01,11.0
8220-0004-0532,2021-03-01,3.0
8220-0004-0533,2021-03-01,20.0
8220-0004-0534,2021-03-01,1.0
8220-0004-0535,2021-03-01,1.0
8220-0004-0536,2021-03-01,1.0
8220-0004-0538,2021-03-01,2.0
8220-0004-0540,2021-03-01,2.0
8220-0004-0541,2021-03-01,5.0
8220-0004-0543,2021-03-01,2900.0
8220-0004-0546,2021-03-01,2.0
8220-0004-0552,2021-03-01,2.0
8220-0004-0560,2021-03-01,106.0
8220-0004-0572,2021-03-01,1.0
8220-0004-0574,2021-03-01,1.0
8220-0004-0575,2021-03-01,2.0
8220-0004-0600,2021-03-01,2.0
8220-0004-0601,2021-03-01,1.0
8220-0004-0622,2021-03-01,3.0
8220-0004-0626,2021-03-01,1.0
8220-0004-0638,2021-03-01,2814.0
8220-0004-0674,2021-03-01,1.0
8220-0004-0675,2021-03-01,1.0
8220-0004-0676,2021-03-01,1.0
8220-0004-0677,2021-03-01,1.0
8220-0004-0696,2021-03-01,2.0
8220-0004-0697,2021-03-01,1.0
8220-0004-0698,2021-03-01,3.0
8220-0004-0699,2021-03-01,4.0
8220-0004-0700,2021-03-01,4.0
8220-0004-0701,2021-03-01,1.0
8220-0004-0704,2021-03-01,2.0
8220-0004-0706,2021-03-01,9.0
8220-0004-0710,2021-03-01,1.0
8220-0004-0711,2021-03-01,8.0
8220-0004-0712,2021-03-01,5.0
8220-0004-0713,2021-03-01,4.0
8220-0004-0731,2021-03-01,2.0
8220-0004-0732,2021-03-01,2.0
8220-0004-0733,2021-03-01,1.0
8220-0004-0734,2021-03-01,2.0
8220-0004-0735,2021-03-01,1.0
8220-0004-0736,2021-03-01,1.0
8220-0004-0737,2021-03-01,1.0
8220-0004-0738,2021-03-01,2.0
8220-0004-0739,2021-03-01,2.0
8220-0004-0740,2021-03-01,1.0
8220-0004-0741,2021-03-01,4.0
8220-0004-0742,2021-03-01,10.0
8220-0004-0745,2021-03-01,95.0
8220-0004-0749,2021-03-01,4.0
8220-0004-0750,2021-03-01,6.0
8220-0004-0754,2021-03-01,4.0
8220-0004-0755,2021-03-01,2.0
8220-0004-0756,2021-03-01,4.0
8220-0004-0758,2021-03-01,1.0
8220-0004-0759,2021-03-01,5.0
8220-0004-0760,2021-03-01,5.0
8220-0004-0761,2021-03-01,2.0
8220-0004-0762,2021-03-01,1.0
8220-0004-0767,2021-03-01,1.0
8220-0004-0768,2021-03-01,2.0
8220-0004-0769,2021-03-01,3.0
8220-0004-0770,2021-03-01,5.0
8220-0004-0777,2021-03-01,15.0
8220-0004-0778,2021-03-01,20.0
8220-0004-0783,2021-03-01,769.0
8220-0004-0784,2021-03-01,12.0
8220-0004-0785,2021-03-01,2.0
8220-0004-0786,2021-03-01,1.0
8220-0004-0790,2021-03-01,21.0
8220-0004-0791,2021-03-01,1.0
8220-0004-0792,2021-03-01,2.0
8220-0004-0793,2021-03-01,636.0
8220-0004-0801,2021-03-01,4.0
8220-0004-0802,2021-03-01,1.0
8220-0004-0805,2021-03-01,6.0
8220-0004-0806,2021-03-01,1.0
8220-0004-0808,2021-03-01,2.0
8220-0004-0809,2021-03-01,2.0
8220-0004-0810,2021-03-01,2.0
8220-0004-0811,2021-03-01,2.0
8220-0004-0812,2021-03-01,3.0
8220-0004-0814,2021-03-01,11.0
8220-0004-0821,2021-03-01,64800.0
8220-0004-0831,2021-03-01,1.0
8220-0004-0832,2021-03-01,1.0
8220-0004-0840,2021-03-01,34.0
8220-0004-0859,2021-03-01,3.0
8220-0004-0879,2021-03-01,80.0
8220-0004-0880,2021-03-01,81.0
8220-0004-0881,2021-03-01,4.0
8220-0004-0886,2021-03-01,78.0
8220-0004-0887,2021-03-01,79.0
8220-0004-0892,2021-03-01,12.0
8220-0004-0897,2021-03-01,13729.0
8220-0004-0898,2021-03-01,12854.0
8220-0004-0908,2021-03-01,12.0
8220-0004-0909,2021-03-01,24.0
8220-0004-0910,2021-03-01,1.0
8220-0004-0913,2021-03-01,2.0
8220-0004-0915,2021-03-01,2.0
8220-0004-0916,2021-03-01,4.0
8220-0004-0917,2021-03-01,4.0
8220-0004-0918,2021-03-01,2.0
8220-0004-0919,2021-03-01,6.0
8220-0004-0920,2021-03-01,4.0
8220-0004-0923,2021-03-01,1.0
8220-0004-0924,2021-03-01,5.0
8220-0004-0925,2021-03-01,1.0
8220-0004-0926,2021-03-01,2.0
8220-0004-0929,2021-03-01,19.0
8220-0004-0935,2021-03-01,3.0
8220-0004-0936,2021-03-01,8.0
8220-0004-0939,2021-03-01,2.0
8220-0004-0946,2021-03-01,2.0
8220-0004-0948,2021-03-01,2.0
8220-0004-0951,2021-03-01,2.0
8220-0004-0952,2021-03-01,1.0
8220-0004-0954,2021-03-01,2.0
8220-0004-0958,2021-03-01,3.0
8220-0004-0962,2021-03-01,1.0
8220-0004-0978,2021-03-01,5.0
8220-0004-0981,2021-03-01,8.0
8220-0004-0982,2021-03-01,2.0
8220-0004-0983,2021-03-01,1.0
8220-0004-0984,2021-03-01,6.0
8220-0004-0988,2021-03-01,15.0
8220-0005-0016,2021-03-01,348.0
8220-0005-0023,2021-03-01,4.0
8220-0005-0031,2021-03-01,1.0
8220-0005-0032,2021-03-01,82.0
8220-0005-0033,2021-03-01,22.0
8220-0005-0034,2021-03-01,38.0
8220-0005-0038,2021-03-01,11.0
8220-0005-0058,2021-03-01,3.0
8220-0005-0059,2021-03-01,3.0
8220-0005-0079,2021-03-01,5.0
8220-0005-0086,2021-03-01,180.0
8220-0005-0091,2021-03-01,10.0
8220-0005-0092,2021-03-01,6.0
8220-0005-0093,2021-03-01,19.0
8220-0005-0099,2021-03-01,3.0
8220-0005-0103,2021-03-01,1800.0
8220-0005-0104,2021-03-01,2300.0
8220-0005-0106,2021-03-01,4.0
8220-0005-0107,2021-03-01,1.0
8220-0005-0110,2021-03-01,1.0
8220-0005-0112,2021-03-01,330.0
8220-0005-0117,2021-03-01,43.0
8220-0005-0118,2021-03-01,1.0
8220-0005-0124,2021-03-01,1.0
8220-0005-0125,2021-03-01,1.0
8220-0005-0130,2021-03-01,1.0
8220-0005-0132,2021-03-01,4.0
8220-0005-0144,2021-03-01,8.0
8220-0005-0148,2021-03-01,1.0
8220-0005-0149,2021-03-01,1.0
8220-0005-0154,2021-03-01,1.0
8220-0006-0009,2021-03-01,1.0
8220-0006-0015,2021-03-01,30.0
8220-0006-0029,2021-03-01,2.0
8220-0006-0036,2021-03-01,4.0
8220-0006-0039,2021-03-01,30.0
8220-0006-0045,2021-03-01,1.0
8220-0006-0052,2021-03-01,8.0
8220-0006-0053,2021-03-01,5.0
8220-0006-0054,2021-03-01,1.0
8220-0006-0055,2021-03-01,6.0
8220-0006-0064,2021-03-01,4.0
8220-0006-0073,2021-03-01,7.0
8220-0006-0076,2021-03-01,20.0
8220-0006-0104,2021-03-01,4.0
8220-0006-0105,2021-03-01,34.0
8220-0006-0106,2021-03-01,26.0
8220-0006-0107,2021-03-01,2.0
8220-0006-0122,2021-03-01,1.0
8220-0006-0139,2021-03-01,3.0
8220-0006-0142,2021-03-01,1.0
8220-0006-0144,2021-03-01,1.0
8220-0006-0145,2021-03-01,1.0
8220-0006-0151,2021-03-01,5.0
8220-0006-0162,2021-03-01,11.0
8220-0006-0167,2021-03-01,4.0
8220-0006-0168,2021-03-01,5.0
8220-0006-0171,2021-03-01,3.0
8220-0006-0172,2021-03-01,4.0
8220-0006-0175,2021-03-01,20.0
8220-0006-0178,2021-03-01,8.0
8220-0006-0180,2021-03-01,9.0
8220-0006-0181,2021-03-01,11.0
8220-0006-0183,2021-03-01,55.0
8220-0006-0188,2021-03-01,11.0
8220-0006-0189,2021-03-01,1.0
8220-0006-0190,2021-03-01,5.0
8220-0006-0192,2021-03-01,14.0
8220-0006-0193,2021-03-01,5.0
8220-0006-0195,2021-03-01,8.0
8220-0006-0200,2021-03-01,2.0
8220-0006-0210,2021-03-01,2.0
8220-0006-0211,2021-03-01,3.0
8220-0006-0214,2021-03-01,10.0
8220-0006-0215,2021-03-01,7.0
8220-0006-0223,2021-03-01,10.0
8220-0006-0226,2021-03-01,5.0
8220-0006-0231,2021-03-01,6.0
8220-0006-0234,2021-03-01,4.0
8220-0006-0235,2021-03-01,4.0
8220-0006-0238,2021-03-01,15.0
8220-0006-0242,2021-03-01,26.0
8220-0006-0243,2021-03-01,6.0
8220-0006-0244,2021-03-01,23.0
8220-0006-0255,2021-03-01,2.0
8220-0006-0256,2021-03-01,2.0
8220-0006-0258,2021-03-01,9.0
8220-0006-0259,2021-03-01,2.0
8220-0006-0269,2021-03-01,3.0
8220-0006-0278,2021-03-01,1.0
8220-0006-0291,2021-03-01,14.0
8220-0006-0295,2021-03-01,5.0
8220-0006-0301,2021-03-01,5.0
8220-0006-0304,2021-03-01,5.0
8220-0006-0306,2021-03-01,1.0
8220-0006-0307,2021-03-01,4.0
8220-0006-0315,2021-03-01,5.0
8220-0006-0322,2021-03-01,2.0
8220-0006-0341,2021-03-01,1.0
8220-0006-0345,2021-03-01,12.0
8220-0006-0346,2021-03-01,170.0
8220-0006-0353,2021-03-01,1.0
8220-0006-0354,2021-03-01,1.0
8220-0006-0355,2021-03-01,2.0
8220-0006-0356,2021-03-01,1.0
8220-0006-0357,2021-03-01,1.0
8220-0006-0358,2021-03-01,3.0
8220-0006-0359,2021-03-01,3.0
8220-0006-0365,2021-03-01,2.0
8220-0006-0366,2021-03-01,14.0
8220-0006-0370,2021-03-01,5.0
8220-0006-0372,2021-03-01,2.0
8220-0006-0376,2021-03-01,5.0
8220-0006-0377,2021-03-01,5.0
8220-0006-0392,2021-03-01,9.0
8220-0006-0397,2021-03-01,1.0
8220-0006-0406,2021-03-01,3.0
8220-0006-0407,2021-03-01,1.0
8220-0006-0413,2021-03-01,4.0
8220-0006-0414,2021-03-01,2.0
8220-0006-0421,2021-03-01,2.0
8220-0006-0426,2021-03-01,2.0
8220-0006-0427,2021-03-01,6.0
8220-0006-0428,2021-03-01,1.0
8220-0006-0434,2021-03-01,10.0
8220-0006-0436,2021-03-01,1.0
8220-0006-0437,2021-03-01,1.0
8220-0006-0440,2021-03-01,12.0
8220-0006-0446,2021-03-01,7.0
8220-0006-0462,2021-03-01,1.0
8220-0006-0466,2021-03-01,2.0
8220-0006-0470,2021-03-01,1.0
8220-0006-0472,2021-03-01,15.0
8220-0006-0476,2021-03-01,1.0
8220-0006-0477,2021-03-01,9000.0
8220-0006-0481,2021-03-01,2.0
8220-0006-0486,2021-03-01,5.0
8220-0006-0489,2021-03-01,5.0
8220-0006-0539,2021-03-01,8.0
8220-0006-0566,2021-03-01,4.0
8220-0006-0577,2021-03-01,1.0
8220-0006-0579,2021-03-01,4.0
8220-0006-0584,2021-03-01,1.0
8220-0006-0585,2021-03-01,1.0
8220-0006-0588,2021-03-01,4.0
8220-0006-0589,2021-03-01,4.0
8220-0006-0590,2021-03-01,9.0
8220-0006-0592,2021-03-01,12.0
8220-0006-0596,2021-03-01,3.0
8220-0006-0647,2021-03-01,10.0
8220-0006-0648,2021-03-01,5.0
8220-0006-0649,2021-03-01,5.0
8220-0006-0650,2021-03-01,5.0
8220-0006-0651,2021-03-01,5.0
8220-0006-0652,2021-03-01,5.0
8220-0006-0653,2021-03-01,10.0
8220-0006-0654,2021-03-01,10.0
8220-0006-0655,2021-03-01,10.0
8220-0006-0656,2021-03-01,8.0
8220-0006-0657,2021-03-01,10.0
8220-0006-0658,2021-03-01,10.0
8220-0006-0659,2021-03-01,10.0
8220-0006-0660,2021-03-01,10.0
8220-0006-0661,2021-03-01,8.0
8220-0006-0662,2021-03-01,9.0
8220-0006-0663,2021-03-01,9.0
8220-0006-0664,2021-03-01,5.0
8220-0006-0665,2021-03-01,5.0
8220-0006-0666,2021-03-01,9.0
8220-0006-0667,2021-03-01,8.0
8220-0006-0668,2021-03-01,5.0
8220-0006-0669,2021-03-01,5.0
8220-0006-0681,2021-03-01,2.0
8220-0006-0706,2021-03-01,8.0
8220-0006-0707,2021-03-01,1.0
8220-0006-0709,2021-03-01,2.0
8220-0006-0713,2021-03-01,3.0
8220-0006-0714,2021-03-01,3.0
8220-0006-0717,2021-03-01,5.0
8220-0006-0728,2021-03-01,2.0
8220-0006-0730,2021-03-01,23.0
8220-0006-0740,2021-03-01,6.0
8220-0006-0741,2021-03-01,2.0
8220-0006-0742,2021-03-01,1.0
8220-0006-0743,2021-03-01,1.0
8220-0006-0744,2021-03-01,1.0
8220-0006-0756,2021-03-01,8.0
8220-0006-0760,2021-03-01,1.0
8220-0006-0762,2021-03-01,1.0
8220-0006-0763,2021-03-01,10.0
8220-0006-0771,2021-03-01,10.0
8220-0006-0773,2021-03-01,4.0
8220-0006-0781,2021-03-01,4.0
8220-0006-0784,2021-03-01,1.0
8220-0006-0807,2021-03-01,1.0
8220-0006-0811,2021-03-01,3.0
8220-0006-0814,2021-03-01,1.0
8220-0007-0039,2021-03-01,102.0
8220-0007-0054,2021-03-01,1000.0
8220-0007-0105,2021-03-01,3.0
8220-0007-0160,2021-03-01,2.0
8220-0007-0163,2021-03-01,1.0
8220-0007-0171,2021-03-01,2.0
8220-0007-0180,2021-03-01,6.0
8220-0007-0181,2021-03-01,20.0
8220-0007-0193,2021-03-01,4.0
8220-0007-0198,2021-03-01,6.0
8220-0007-0199,2021-03-01,1.0
8220-0007-0209,2021-03-01,1.0
8220-0007-0235,2021-03-01,11.0
8220-0007-0239,2021-03-01,80.0
8220-0007-0243,2021-03-01,2.0
8220-0007-0250,2021-03-01,5.0
8220-0007-0251,2021-03-01,5.0
8220-0007-0254,2021-03-01,1.0
8220-0007-0255,2021-03-01,1.0
8220-0007-0264,2021-03-01,3.0
8220-0007-0272,2021-03-01,4.0
8220-0007-0273,2021-03-01,7.0
8220-0007-0274,2021-03-01,5.0
8220-0008-0001,2021-03-01,2.0
8220-0008-0005,2021-03-01,1.0
8220-0008-0006,2021-03-01,4.0
8220-0009-0002,2021-03-01,2.0
8220-0009-0003,2021-03-01,1.0
8220-0009-0008,2021-03-01,2.0
8220-0009-0009,2021-03-01,1.0
8220-0009-0015,2021-03-01,3.0
8220-0009-0019,2021-03-01,1.0
8220-0009-0024,2021-03-01,29.0
8220-0009-0025,2021-03-01,3.0
8220-0010-0001,2021-03-01,256.043
8220-0010-0003,2021-03-01,16.0
8220-0010-0005,2021-03-01,40.0
8220-0010-0009,2021-03-01,1071675.0
8220-0010-0010,2021-03-01,114.71
8220-0010-0011,2021-03-01,1110.027
8220-0010-0012,2021-03-01,94.07900000000001
8220-0010-0013,2021-03-01,200.0
8220-0010-0022,2021-03-01,635078.0
8220-0010-0023,2021-03-01,1168544.0
8220-0010-0026,2021-03-01,600000.0
8220-0010-0028,2021-03-01,75.0
8220-0010-0030,2021-03-01,349212.0
8220-0010-0033,2021-03-01,1635000.0
8220-0010-0034,2021-03-01,500000.0
8220-0010-0036,2021-03-01,208235.0
8220-0010-0038,2021-03-01,2620734.4
8220-0010-0039,2021-03-01,4.0
8220-0010-0042,2021-03-01,80000.0
8220-0010-0044,2021-03-01,1153750.0
8220-0010-0045,2021-03-01,315675.0
8220-0010-0046,2021-03-01,100096.0
8220-0010-0047,2021-03-01,198764.0
8220-0010-0048,2021-03-01,1063440.0
8220-0010-0049,2021-03-01,304821.0
8220-0010-0050,2021-03-01,121804.0
8220-0010-0054,2021-03-01,128324.0
8220-0010-0055,2021-03-01,1825000.0
8220-0010-0056,2021-03-01,620000.0
8220-0010-0057,2021-03-01,285260.0
8220-0010-0058,2021-03-01,14372.0
8220-0010-0059,2021-03-01,3050000.0
8220-0010-0060,2021-03-01,150000.0
8220-0010-0061,2021-03-01,78000.0
8220-0010-0062,2021-03-01,728390.0
8220-0010-0063,2021-03-01,1344528.0
8220-0010-0066,2021-03-01,1050890.0
8220-0010-0067,2021-03-01,1497925.0
8220-0010-0068,2021-03-01,125749.0
8220-0010-0069,2021-03-01,900000.0
8220-0010-0070,2021-03-01,50000.0
8220-0010-0071,2021-03-01,130820.0
8220-0010-0072,2021-03-01,104542.0
8220-0010-0073,2021-03-01,5000.0
8220-0011-0012,2021-03-01,4.0
8220-0011-0013,2021-03-01,2.0
8220-0011-0022,2021-03-01,2.0
8220-0011-0024,2021-03-01,6.0
8220-0011-0025,2021-03-01,4.0
8220-0011-0028,2021-03-01,5.0
8220-0011-0029,2021-03-01,4.0
8220-0011-0030,2021-03-01,2.0
8220-0011-0039,2021-03-01,4.0
8220-0011-0049,2021-03-01,2.0
8220-0011-0053,2021-03-01,21.0
8220-0011-0058,2021-03-01,4.0
8220-0011-0059,2021-03-01,1.0
8220-0011-0062,2021-03-01,16.0
8220-0011-0063,2021-03-01,4.0
8220-0011-0066,2021-03-01,4.0
8220-0011-0067,2021-03-01,8.0
8220-0011-0069,2021-03-01,1.0
8220-0011-0070,2021-03-01,67.0
8220-0011-0072,2021-03-01,100.0
8220-0011-0079,2021-03-01,8.0
8220-0011-0090,2021-03-01,8.0
8220-0011-0093,2021-03-01,44.0
8220-0011-0094,2021-03-01,20.0
8220-0011-0098,2021-03-01,40.0
8220-0011-0099,2021-03-01,46.0
8220-0011-0104,2021-03-01,4.0
8220-0011-0105,2021-03-01,46.0
8220-0011-0106,2021-03-01,2.0
8220-0011-0114,2021-03-01,8.0
8220-0011-0116,2021-03-01,87.0
8220-0011-0119,2021-03-01,2.0
8220-0011-0145,2021-03-01,1.0
8220-0011-0152,2021-03-01,19.0
8220-0011-0155,2021-03-01,26.0
8220-0011-0176,2021-03-01,12.0
8220-0011-0181,2021-03-01,4.0
8220-0011-0183,2021-03-01,51.0
8220-0011-0189,2021-03-01,45.0
8220-0011-0193,2021-03-01,2.0
8220-0011-0197,2021-03-01,37.0
8220-0011-0198,2021-03-01,64.0
8220-0011-0206,2021-03-01,3.0
8220-0011-0210,2021-03-01,1.0
8220-0011-0212,2021-03-01,8.0
8220-0011-0216,2021-03-01,61.0
8220-0011-0217,2021-03-01,4.0
8220-0011-0219,2021-03-01,147.0
8220-0011-0221,2021-03-01,6.0
8220-0011-0222,2021-03-01,7.0
8220-0011-0234,2021-03-01,7.0
8220-0011-0235,2021-03-01,3.0
8220-0011-0238,2021-03-01,1.0
8220-0011-0241,2021-03-01,38.0
8220-0011-0242,2021-03-01,20.0
8220-0011-0246,2021-03-01,10.0
8220-0011-0253,2021-03-01,1.0
8220-0011-0265,2021-03-01,17.0
8220-0011-0303,2021-03-01,1.0
8220-0011-0304,2021-03-01,3.0
8220-0011-0306,2021-03-01,1.0
8220-0011-0307,2021-03-01,3.0
8220-0011-0313,2021-03-01,4.0
8220-0011-0314,2021-03-01,4.0
8220-0011-0315,2021-03-01,1.0
8220-0011-0318,2021-03-01,13.0
8220-0011-0319,2021-03-01,1.0
8220-0011-0321,2021-03-01,20.0
8220-0011-0327,2021-03-01,3.0
8220-0011-0328,2021-03-01,1.0
8220-0011-0330,2021-03-01,4.0
8220-0011-0336,2021-03-01,1.0
8220-0011-0348,2021-03-01,22.0
8220-0011-0349,2021-03-01,5.0
8220-0011-0368,2021-03-01,8.0
8220-0011-0372,2021-03-01,16.0
8220-0011-0373,2021-03-01,24.0
8220-0011-0393,2021-03-01,4.0
8220-0011-0394,2021-03-01,8.0
8220-0011-0395,2021-03-01,1.0
8220-0011-0397,2021-03-01,4.0
8220-0011-0399,2021-03-01,1.0
8220-0011-0415,2021-03-01,1.0
8220-0011-0429,2021-03-01,50.0
8220-0011-0431,2021-03-01,4.0
8220-0011-0432,2021-03-01,7.0
8220-0011-0438,2021-03-01,1.0
8220-0011-0439,2021-03-01,3.0
8220-0011-0440,2021-03-01,2.0
8220-0011-0441,2021-03-01,1.0
8220-0011-0449,2021-03-01,5.0
8220-0011-0452,2021-03-01,4.0
8220-0011-0458,2021-03-01,3.0
8220-0011-0462,2021-03-01,6.0
8220-0011-0480,2021-03-01,88.0
8220-0011-0484,2021-03-01,4.0
8220-0011-0486,2021-03-01,12.0
8220-0011-0488,2021-03-01,6.0
8220-0011-0489,2021-03-01,8.0
8220-0011-0490,2021-03-01,4.0
8220-0011-0493,2021-03-01,2.0
8220-0011-0494,2021-03-01,4.0
8220-0011-0495,2021-03-01,12.0
8220-0011-0498,2021-03-01,1.0
8220-0011-0505,2021-03-01,1.0
8220-0011-0508,2021-03-01,4.0
8220-0011-0509,2021-03-01,12.0
8220-0011-0510,2021-03-01,14.0
8220-0011-0512,2021-03-01,6.0
8220-0011-0516,2021-03-01,2.0
8220-0011-0517,2021-03-01,2.0
8220-0011-0523,2021-03-01,37.0
8220-0011-0524,2021-03-01,1.0
8220-0011-0528,2021-03-01,14.0
8220-0011-0529,2021-03-01,4.0
8220-0011-0541,2021-03-01,1.0
8220-0011-0542,2021-03-01,1.0
8220-0011-0549,2021-03-01,6.0
8220-0011-0553,2021-03-01,4.0
8220-0011-0559,2021-03-01,9719.0
8220-0011-0560,2021-03-01,2941.0
8220-0011-0561,2021-03-01,7.0
8220-0011-0562,2021-03-01,31.0
8220-0011-0567,2021-03-01,2.0
8220-0011-0575,2021-03-01,8.0
8220-0011-0588,2021-03-01,12.0
8220-0011-0591,2021-03-01,5.0
8220-0011-0592,2021-03-01,4.0
8220-0011-0603,2021-03-01,5.0
8220-0011-0604,2021-03-01,8.0
8220-0011-0606,2021-03-01,6.0
8220-0011-0609,2021-03-01,2.0
8220-0011-0614,2021-03-01,8.0
8220-0011-0621,2021-03-01,2.0
8220-0011-0622,2021-03-01,33.0
8220-0011-0623,2021-03-01,2.0
8220-0011-0626,2021-03-01,2.0
8220-0011-0627,2021-03-01,5.0
8220-0011-0628,2021-03-01,3.0
8220-0011-0629,2021-03-01,3.0
8220-0011-0647,2021-03-01,1.0
8220-0011-0650,2021-03-01,4.0
8220-0011-0652,2021-03-01,31.0
8220-0011-0653,2021-03-01,10.0
8220-0011-0654,2021-03-01,16.0
8220-0011-0657,2021-03-01,2.0
8220-0011-0664,2021-03-01,40.0
8220-0011-0683,2021-03-01,2.0
8220-0011-0693,2021-03-01,1.0
8220-0011-0701,2021-03-01,8.0
8220-0011-0702,2021-03-01,6.0
8220-0011-0706,2021-03-01,2.0
8220-0011-0709,2021-03-01,3.0
8220-0011-0710,2021-03-01,2.0
8220-0011-0711,2021-03-01,10.0
8220-0011-0712,2021-03-01,38.0
8220-0011-0728,2021-03-01,1.0
8220-0011-0729,2021-03-01,3.0
8220-0011-0732,2021-03-01,4.0
8220-0011-0737,2021-03-01,6.0
8220-0011-0753,2021-03-01,4.0
8220-0011-0757,2021-03-01,34.0
8220-0011-0758,2021-03-01,20.0
8220-0011-0764,2021-03-01,10.0
8220-0011-0765,2021-03-01,18.0
8220-0011-0768,2021-03-01,31.0
8220-0011-0769,2021-03-01,8.0
8220-0011-0773,2021-03-01,1.0
8220-0011-0777,2021-03-01,1.0
8220-0011-0779,2021-03-01,1.0
8220-0011-0782,2021-03-01,8.0
8220-0011-0789,2021-03-01,4.0
8220-0011-0790,2021-03-01,6.0
8220-0011-0792,2021-03-01,1.0
8220-0011-0802,2021-03-01,1.0
8220-0011-0806,2021-03-01,2.0
8220-0011-0809,2021-03-01,1.0
8220-0011-0811,2021-03-01,15.0
8220-0011-0814,2021-03-01,15.0
8220-0011-0815,2021-03-01,1.0
8220-0011-0816,2021-03-01,1.0
8220-0011-0824,2021-03-01,12.0
8220-0011-0831,2021-03-01,25.0
8220-0011-0832,2021-03-01,9.0
8220-0011-0844,2021-03-01,2.0
8220-0011-0845,2021-03-01,1.0
8220-0011-0846,2021-03-01,1.0
8220-0011-0848,2021-03-01,8.0
8220-0011-0849,2021-03-01,2.0
8220-0011-0854,2021-03-01,5.0
8220-0011-0862,2021-03-01,12.0
8220-0011-0865,2021-03-01,6.0
8220-0011-0869,2021-03-01,40.0
8220-0011-0874,2021-03-01,1.0
8220-0011-0878,2021-03-01,6.0
8220-0011-0885,2021-03-01,10.0
8220-0011-0890,2021-03-01,4.0
8220-0011-0892,2021-03-01,2.0
8220-0011-0896,2021-03-01,2.0
8220-0011-0897,2021-03-01,2.0
8220-0011-0901,2021-03-01,1.0
8220-0011-0902,2021-03-01,2.0
8220-0011-0917,2021-03-01,2.0
8220-0011-0920,2021-03-01,22.0
8220-0011-0921,2021-03-01,2.0
8220-0011-0926,2021-03-01,6.0
8220-0011-0931,2021-03-01,9.0
8220-0011-0940,2021-03-01,4.0
8220-0011-0941,2021-03-01,2.0
8220-0011-0942,2021-03-01,8.0
8220-0011-0943,2021-03-01,5.0
8220-0011-0944,2021-03-01,4.0
8220-0011-0945,2021-03-01,17.0
8220-0011-0946,2021-03-01,3.0
8220-0011-0949,2021-03-01,7.0
8220-0011-0950,2021-03-01,1.0
8220-0011-0973,2021-03-01,2.0
8220-0011-0983,2021-03-01,42.0
8220-0011-0990,2021-03-01,10.0
8220-0011-0993,2021-03-01,8.0
8220-0011-0994,2021-03-01,8.0
8220-0011-0997,2021-03-01,2.0
8220-0011-1006,2021-03-01,4.0
8220-0011-1010,2021-03-01,10.0
8220-0011-1011,2021-03-01,10.0
8220-0011-1014,2021-03-01,2.0
8220-0011-1017,2021-03-01,8.0
8220-0011-1019,2021-03-01,5.0
8220-0011-1020,2021-03-01,3.0
8220-0011-1021,2021-03-01,2.0
8220-0011-1022,2021-03-01,2.0
8220-0011-1024,2021-03-01,1.0
8220-0011-1029,2021-03-01,15.0
8220-0011-1037,2021-03-01,2.0
8220-0011-1038,2021-03-01,1.0
8220-0011-1042,2021-03-01,2.0
8220-0011-1067,2021-03-01,12.0
8220-0011-1070,2021-03-01,2.0
8220-0011-1071,2021-03-01,15.0
8220-0011-1078,2021-03-01,6.0
8220-0011-1085,2021-03-01,2.0
8220-0011-1113,2021-03-01,10.0
8220-0011-1125,2021-03-01,3.0
8220-0011-1129,2021-03-01,4.0
8220-0011-1130,2021-03-01,6.0
